"Date","Open","High","Low","Close","Volume","MarketCap"
2017-11-05,1.93,1.96,1.84,1.86,2012750,55757984
2017-11-06,1.88,1.91,1.81,1.85,1586090,55415572
2017-11-07,1.85,1.91,1.82,1.87,1025090,56118055
2017-11-08,1.87,2.02,1.85,1.95,1957250,58294941
2017-11-09,1.95,2.11,1.92,2.03,2044140,60836388
2017-11-10,2.05,2.09,1.83,1.87,1861230,55953134
2017-11-11,1.86,1.96,1.83,1.92,2650010,57541576
2017-11-12,1.93,1.93,1.77,1.81,2634170,54104292
2017-11-13,1.8,2.01,1.8,1.96,2738800,58590660
2017-11-14,1.96,2.04,1.93,2.04,2596440,60959404
2017-11-15,2.02,2.07,1.96,2.02,2464150,60350307
2017-11-16,2.02,2.02,1.91,1.98,2081880,59315291
2017-11-17,2,2.01,1.93,1.97,1564790,58960309
2017-11-18,1.96,2.07,1.92,2.07,1545720,61818426
2017-11-19,2.06,2.19,2.04,2.09,1980670,62655598
2017-11-20,2.09,2.18,2.08,2.17,1705110,64873191
2017-11-21,2.18,2.19,2.07,2.12,1940570,63483791
2017-11-22,2.13,2.25,2.12,2.24,1954530,67132387
2017-11-23,2.25,2.46,2.21,2.41,3682080,72041681
2017-11-24,2.41,2.75,2.31,2.73,4389420,81718095
2017-11-25,2.73,2.73,2.6,2.65,3577920,79387662
2017-11-26,2.65,2.88,2.54,2.67,4779860,79861172
2017-11-27,2.66,2.78,2.63,2.68,4448550,80314927
2017-11-28,2.68,2.7,2.58,2.6,3413550,77958454
2017-11-29,2.6,2.89,2.33,2.35,4369150,70382303
2017-11-30,2.37,2.54,2.19,2.45,2397210,73218870
2017-12-01,2.44,2.6,2.31,2.54,2934080,76006649
2017-12-02,2.53,2.64,2.47,2.51,3549220,75054243
2017-12-03,2.5,2.71,2.44,2.56,3197670,76623229
2017-12-04,2.56,2.74,2.48,2.67,3796320,79959645
2017-12-05,2.67,3.1,2.61,2.8,8684160,83777352
2017-12-06,2.81,2.81,2.46,2.5,5482920,74757027
2017-12-07,2.5,2.6,2.4,2.5,5255870,74720511
2017-12-08,2.5,2.74,2.42,2.66,4422620,79716605
2017-12-09,2.66,2.93,2.65,2.72,4901430,81553774
2017-12-10,2.74,2.74,2.49,2.54,2993900,75890816
2017-12-11,2.54,2.98,2.52,2.98,5695280,89138904
2017-12-12,2.98,3.73,2.9,3.65,8958670,109142733
2017-12-13,3.66,4.15,3.38,3.86,9020600,115462977
2017-12-14,3.85,4.11,3.62,3.74,6513150,111827251
2017-12-15,3.77,3.79,3.43,3.69,6491670,110494121
2017-12-16,3.71,3.92,3.69,3.77,4245120,112717700
2017-12-17,3.81,4.13,3.78,4,5357790,119665299
2017-12-18,4.01,4.74,3.85,4.73,13199900,141485944
2017-12-19,4.71,5.03,4.55,4.73,10141400,141608362
2017-12-20,4.73,4.73,4.22,4.49,8022840,134289618
2017-12-21,4.5,4.89,4.38,4.54,8224620,135823286
2017-12-22,4.52,4.58,2.87,3.74,5516460,111837427
2017-12-23,3.77,4.43,3.74,3.87,10164900,115881114
2017-12-24,3.91,3.91,3.3,3.81,6153670,114088543
2017-12-25,3.82,5.18,3.8,4.91,28141600,147061503
2017-12-26,4.89,5.24,4.6,4.95,24474500,148247970
2017-12-27,5,5.08,4.69,4.96,11689200,148436237
2017-12-28,4.98,5.09,4.39,5.06,18151200,151471546
2017-12-29,5.1,5.56,5.08,5.42,18013400,162203629
2017-12-30,5.42,5.44,4.66,4.92,9956090,147310829
2017-12-31,4.9,5.3,4.83,5.28,7434550,158077332
2018-01-01,5.29,5.42,5.04,5.36,7968180,160381126
2018-01-02,5.36,6.25,5.36,6.01,14395900,179970710
2018-01-03,6.01,6.68,5.83,6.61,11675000,197940424
2018-01-04,6.63,7.49,6.3,7.05,16215600,211142418
2018-01-05,7.02,7.74,6.9,7.16,16267500,214196584
2018-01-06,7.2,7.85,7.04,7.4,11898200,221553341
2018-01-07,7.65,8.46,7.46,8.19,14097700,245135130
2018-01-08,8.44,9.17,7.38,8.65,20321200,259011471
2018-01-09,8.66,10.24,8.58,10.01,22186700,299586024
2018-01-10,10.06,10.66,9.2,9.35,24478900,279865342
2018-01-11,9.39,9.96,8.3,8.45,13715300,252828012
2018-01-12,8.47,9.45,8.24,9.21,8363290,275531623
2018-01-13,9.23,10.42,9.23,10.1,11140400,302184040
2018-01-14,10.08,10.15,9.22,9.74,13120600,291626755
2018-01-15,9.7,9.88,8.79,8.79,13456800,263174284
2018-01-16,8.81,8.84,5.81,6.93,11670400,207418395
2018-01-17,6.91,7.21,5.02,6.69,11429900,200208300
2018-01-18,6.71,7.29,6.32,6.83,8910910,204524360
2018-01-19,6.8,7.31,6.64,6.96,6741280,208189419
2018-01-20,7.03,9.67,7.02,7.82,32620800,234054050
2018-01-21,7.87,7.87,6.88,7.02,9263360,209983188
2018-01-22,7.08,7.51,6.24,6.74,8864110,201807817
2018-01-23,6.76,7.04,6.23,6.75,6955220,201991593
2018-01-24,6.73,7.16,6.53,7.07,6319190,211478843
2018-01-25,7.18,7.53,6.92,7.17,11843100,214500085
2018-01-26,7.14,7.26,6.62,7.08,10578800,212026582
2018-01-27,7.08,7.54,6.93,7.3,22854400,218383042
2018-01-28,7.36,8.17,7.31,8.03,11141900,240335384
2018-01-29,8.01,8.09,7.42,7.57,8017380,226653594
2018-01-30,7.58,7.58,6.63,6.69,7960670,199185105
2018-01-31,6.7,7.02,6.5,6.92,5229000,205983049
2018-02-01,6.92,7.18,6.14,6.43,16943600,209059235
2018-02-02,6.41,6.41,4.76,5.81,15758600,189902623
2018-02-03,5.83,6.27,5.32,6.06,7297230,197997801
2018-02-04,6.07,6.12,4.98,5.21,8342590,173758273
2018-02-05,5.16,5.31,3.89,4.18,10330700,141569729
2018-02-06,4.19,4.79,3.43,4.78,9932820,189803526
2018-02-07,4.76,5.2,4.37,4.58,7140200,178486976
2018-02-08,4.57,5.14,4.57,4.89,7021540,190690339
2018-02-09,4.91,5.34,4.71,5.34,7438740,212510192
2018-02-10,5.34,5.56,4.98,5.16,7705840,209457936
2018-02-11,5.16,5.16,4.69,4.89,4394220,189609943
2018-02-12,4.91,5.24,4.91,5.16,4348820,199944685
2018-02-13,5.17,5.22,4.91,5,9288810,193832738
2018-02-14,4.99,5.49,4.98,5.47,6093060,211819762
2018-02-15,5.48,5.67,5.4,5.54,4539380,214497071
2018-02-16,5.54,5.63,5.38,5.59,4204030,216453067
2018-02-17,5.59,5.9,5.55,5.9,7018130,229629974
2018-02-18,5.9,6.53,5.44,5.47,22189100,213869200
2018-02-19,5.44,5.74,5.44,5.63,5679900,220400026
2018-02-20,5.64,5.75,5.25,5.3,8803870,207642165
2018-02-21,5.3,5.42,4.9,5.01,6416960,195828645
2018-02-22,5.02,5.21,4.7,4.78,4642030,186836515
2018-02-23,4.77,5.19,4.67,5.05,4480830,197389373
2018-02-24,5.03,5.13,4.72,4.84,4331290,189238357
2018-02-25,4.83,4.95,4.75,4.89,3705220,191341556
2018-02-26,4.9,5.07,4.84,5.05,5681650,197723994
2018-02-27,5.05,5.22,5,5.09,5586980,199904682
2018-02-28,5.09,5.2,4.82,4.84,7993500,189306514
2018-03-01,4.84,5.13,4.81,5.06,7657490,199381983
2018-03-02,5.06,5.09,4.94,4.98,7102660,196252980
2018-03-03,4.99,5.07,4.93,4.96,7420780,195450981
2018-03-04,4.96,5.01,4.86,5,5103170,196976208
2018-03-05,5,5.05,4.9,4.9,6577140,192735048
2018-03-06,4.89,4.89,4.62,4.7,5732700,184875239
2018-03-07,4.7,4.75,4.14,4.22,6757670,165222165
2018-03-08,4.22,4.32,3.93,3.96,5435600,154757584
2018-03-09,3.95,4.06,3.61,4.05,5327570,157825826
2018-03-10,4.04,4.15,3.78,3.8,3019420,148460316
2018-03-11,3.8,4.06,3.71,3.98,5110830,158121881
2018-03-12,3.98,4.12,3.73,3.83,6402490,151966489
2018-03-13,3.84,3.93,3.72,3.76,4927140,151287766
2018-03-14,3.76,3.83,3.25,3.33,4115390,134023913
2018-03-15,3.34,3.36,3.12,3.29,4492260,131918286
2018-03-16,3.28,3.36,3.15,3.24,4696370,130252392
2018-03-17,3.23,3.28,2.97,2.99,3134330,119982539
2018-03-18,2.99,3,2.47,2.9,5820200,116118273
2018-03-19,2.88,3.01,2.77,3,6970000,121831763
2018-03-20,3.02,3.08,2.82,3.03,7161360,122872732
2018-03-21,3.05,3.21,3.01,3.1,9267060,126065352
2018-03-22,3.1,3.21,2.88,3,7062780,121983435
2018-03-23,3,3.07,2.84,3.05,10059900,124379209
2018-03-24,3.07,3.12,2.97,2.98,6911570,121352801
2018-03-25,2.95,3.02,2.91,2.95,5884440,120237845
2018-03-26,2.95,2.96,2.6,2.72,4557760,113486356
2018-03-27,2.72,2.73,2.5,2.51,6865390,104959565
2018-03-28,2.51,2.76,2.48,2.52,11401200,107505493
2018-03-29,2.53,2.54,2.2,2.22,5692260,94565925
2018-03-30,2.21,2.33,2.11,2.25,5849750,96016079
2018-03-31,2.25,2.37,2.24,2.26,3792780,96610596
2018-04-01,2.26,2.29,2.08,2.18,3586730,92645692
2018-04-02,2.18,2.25,2.15,2.2,3620410,98490241
2018-04-03,2.2,2.38,2.19,2.37,5525590,105950926
2018-04-04,2.37,2.37,2.19,2.22,5305960,99885609
2018-04-05,2.22,2.26,2.15,2.24,5076920,101095216
2018-04-06,2.24,2.25,2.14,2.17,3288120,97446118
2018-04-07,2.17,2.3,2.16,2.25,3549640,101187766
2018-04-08,2.25,2.36,2.25,2.34,3958040,105189937
2018-04-09,2.34,2.48,2.26,2.31,5757600,103947374
2018-04-10,2.31,2.46,2.3,2.43,5168790,109473765
2018-04-11,2.43,2.62,2.43,2.62,10066600,119007672
2018-04-12,2.61,2.98,2.52,2.97,13189800,135511260
2018-04-13,2.98,3.17,2.93,3.01,9932160,137107672
2018-04-14,2.99,3.11,2.96,3.07,7030370,140070026
2018-04-15,3.07,3.2,3.05,3.19,10528000,145208764
2018-04-16,3.18,3.21,3.02,3.09,7253500,140613539
2018-04-17,3.18,3.21,3.08,3.09,16632500,141900448
2018-04-18,3.1,3.27,3.09,3.25,12751800,149371707
2018-04-19,3.26,3.51,3.23,3.5,18790800,160872632
2018-04-20,3.5,3.87,3.48,3.86,19148600,177918392
2018-04-21,3.87,3.89,3.64,3.81,15264000,175906169
2018-04-22,3.82,4.06,3.74,3.91,12001100,198887526
2018-04-23,3.89,4.72,3.89,4.3,39934100,218937661
2018-04-24,4.29,4.84,4.29,4.8,25998400,247365318
2018-04-25,4.79,4.79,4.08,4.2,19152600,216606486
2018-04-26,4.23,4.59,4.13,4.57,18145500,236073674
2018-04-27,4.58,4.72,4.48,4.49,13442300,232375832
2018-04-28,4.47,4.83,4.47,4.77,10101600,247630609
2018-04-29,4.77,4.89,4.56,4.7,21090200,242926854
2018-04-30,4.7,4.72,4.46,4.52,18708000,233194640
2018-05-01,4.53,4.58,4.28,4.58,10996500,236560828
2018-05-02,4.57,4.72,4.52,4.71,16824700,243813774
2018-05-03,4.73,5.22,4.72,5.18,21942200,266727766
2018-05-04,5.17,5.28,5.04,5.16,14826100,265120169
2018-05-05,5.16,5.46,5.15,5.42,16133500,279055328
2018-05-06,5.43,5.54,5.05,5.27,16476900,271267257
2018-05-07,5.28,5.3,4.73,5.01,21581700,257998331
2018-05-08,5.03,5.14,4.84,5.02,13185400,258548709
2018-05-09,5.01,5.08,4.77,5.02,18479900,258842880
2018-05-10,5.02,5.16,4.82,4.82,20712900,249600643
2018-05-11,4.81,4.95,4.41,4.47,17684400,231087900
2018-05-12,4.47,4.53,4.17,4.48,14366000,231010234
2018-05-13,4.47,4.88,4.39,4.86,17902200,251233939
2018-05-14,4.84,4.95,4.55,4.82,25536100,249048204
2018-05-15,4.82,4.89,4.57,4.61,19003000,237589231
2018-05-16,4.61,4.64,4.38,4.64,16131700,239808086
2018-05-17,4.65,4.76,4.4,4.42,14120400,228503953
2018-05-18,4.42,4.67,4.35,4.66,13882200,241362406
2018-05-19,4.66,4.79,4.6,4.69,9960930,243141226
2018-05-20,4.7,4.87,4.65,4.81,9934020,249403427
2018-05-21,4.81,4.84,4.62,4.68,11474600,242300226
2018-05-22,4.67,4.68,4.23,4.26,10758000,219966250
